City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
337,Kavieng,PG,-2.5744,150.7967,82.78,72,38,8.57,scattered clouds
338,Gamba,GA,-2.65,10.0,68.14,85,17,7.56,few clouds
339,Champerico,GT,14.3,-91.9167,82.94,77,41,5.28,scattered clouds
340,Gainesville,US,29.6516,-82.3248,89.78,57,0,5.75,clear sky
341,Ellensburg,US,46.9965,-120.5479,89.02,19,0,4.61,clear sky
342,Grindavik,IS,63.8424,-22.4338,51.75,100,100,9.22,light intensity drizzle
343,Coquimbo,CL,-29.9533,-71.3436,55.13,87,100,8.05,overcast clouds
344,Sorong,ID,-0.8833,131.25,77.25,89,100,5.5,overcast clouds
345,Dodge City,US,37.7528,-100.0171,103.69,26,20,18.41,few clouds
346,Visby,SE,57.6409,18.296,64.62,59,75,11.5,broken clouds
347,Puri,IN,19.8,85.85,79.32,91,100,13.0,moderate rain
348,Lagoa,PT,39.05,-27.9833,74.43,84,8,11.25,light rain
349,Saldanha,ZA,-33.0117,17.9442,57.25,81,2,9.89,clear sky
350,Namatanai,PG,-3.6667,152.4333,82.65,70,97,3.83,overcast clouds
351,Ola,RU,59.5833,151.2833,57.15,81,6,7.25,clear sky
352,Faya,SA,18.3851,42.4509,63.12,72,99,8.55,overcast clouds
353,Montes Altos,BR,-5.8333,-47.0667,83.53,37,50,4.94,scattered clouds
354,Svetlogorsk,BY,52.6333,29.7333,65.05,88,100,5.88,overcast clouds
355,Lafiagi,NG,8.8667,5.4167,73.83,89,23,3.83,light rain
356,Moate,IE,53.55,-7.7167,49.84,96,20,5.75,few clouds
357,Barra Do Garcas,BR,-15.89,-52.2567,78.96,29,53,3.58,broken clouds
358,Balkhash,KZ,46.844,74.9804,70.2,43,48,13.2,scattered clouds
359,Puerto Del Rosario,ES,28.5004,-13.8627,71.35,88,0,20.71,clear sky
360,Filadelfia,US,39.9523,-75.1638,89.94,63,75,12.66,broken clouds
361,Srednekolymsk,RU,67.45,153.6833,58.55,54,99,11.9,overcast clouds
362,Polyarnyy,RU,69.1989,33.4478,52.45,99,100,5.1,overcast clouds
363,Namibe,AO,-15.1961,12.1522,61.57,87,49,6.69,scattered clouds
364,Swan River,CA,52.1058,-101.2676,67.89,45,85,10.36,overcast clouds
365,Halifax,CA,44.6453,-63.5724,80.49,88,38,5.75,scattered clouds
366,Buala,SB,-8.145,159.5921,84.43,68,59,6.44,broken clouds
367,Vaasa,FI,63.096,21.6158,56.95,88,40,11.5,light rain
368,Okhotsk,RU,59.3833,143.3,57.42,88,99,17.45,overcast clouds
369,Hovd,MN,48.0056,91.6419,57.18,38,12,1.72,few clouds
370,Samarai,PG,-10.6167,150.6667,79.97,84,29,10.0,scattered clouds
371,Cairns,AU,-16.9167,145.7667,76.06,85,100,3.44,overcast clouds
372,Cheshunt,GB,51.7079,-0.0374,65.07,64,32,5.7,scattered clouds
373,Hirara,JP,24.8,125.2833,82.67,83,20,14.97,few clouds
374,Les Herbiers,FR,46.8667,-1.0167,64.11,33,0,13.15,clear sky
375,Ndioum,SN,16.5129,-14.6471,80.49,54,99,15.5,overcast clouds
376,Sampit,ID,-2.5333,112.95,71.04,96,95,0.49,overcast clouds
377,Porto Novo,BJ,6.4965,2.6036,75.02,87,10,5.53,clear sky
378,Vao,NC,-22.6667,167.4833,74.43,80,7,13.42,clear sky
379,Mineral Wells,US,32.8085,-98.1128,100.33,25,33,12.57,scattered clouds
380,Praia,CV,14.9215,-23.5087,79.34,83,40,6.91,scattered clouds
381,Kayerkan,RU,69.3497,87.7602,50.52,100,94,1.59,overcast clouds
382,Maneadero,MX,31.7167,-116.5667,71.1,82,85,1.99,overcast clouds
383,Provideniya,RU,64.3833,-173.3,53.4,68,52,9.33,broken clouds
384,Jaciara,BR,-15.9653,-54.9683,80.55,27,49,4.03,scattered clouds
385,Joshimath,IN,30.5667,79.5667,70.93,96,100,0.67,overcast clouds
386,Lichinga,MZ,-13.3128,35.2406,59.09,63,40,4.61,scattered clouds
387,Carangola,BR,-20.7331,-42.0294,62.69,94,42,2.51,scattered clouds
388,Paungde,MM,18.4833,95.5,75.27,97,96,6.8,overcast clouds
389,Mayya,RU,61.7333,130.2811,63.72,74,84,11.7,broken clouds
390,Wewak,PG,-3.5534,143.6268,82.22,75,78,3.53,broken clouds
391,Karera,IN,25.4667,78.15,83.07,77,99,3.58,overcast clouds
392,Sitka,US,57.0531,-135.33,57.09,94,100,12.66,light rain
393,Kapit,MY,2.0167,112.9333,72.81,98,100,1.5,overcast clouds
394,La Ronge,CA,55.1001,-105.2842,73.65,33,40,13.8,scattered clouds
395,Sur,OM,22.5667,59.5289,86.16,67,12,2.98,few clouds
396,Krasnoarmeyskoye,RU,52.7182,50.0322,67.98,57,10,7.0,clear sky
397,Dengzhou,CN,37.8086,120.7508,82.35,88,100,9.55,moderate rain
398,Nyurba,RU,63.2842,118.3319,55.18,73,100,3.36,overcast clouds
399,Demikhovo,RU,55.7968,38.884,63.25,92,22,3.87,few clouds
400,Fuerte Olimpo,PY,-21.0415,-57.8738,74.82,55,100,7.78,overcast clouds
401,Atlantic City,US,39.3643,-74.4229,87.98,70,0,13.8,clear sky
402,Sao Filipe,CV,14.8961,-24.4956,78.08,86,83,7.23,light rain
403,San Carlos De Bariloche,AR,-41.1456,-71.3082,34.25,93,100,10.36,snow
404,Binabalian,PH,16.4202,119.9279,80.6,82,100,18.95,light rain
405,Hambantota,LK,6.1241,81.1185,77.36,85,100,16.49,overcast clouds
406,Osa,RU,57.2829,55.4567,67.01,69,95,2.62,overcast clouds
407,Coihaique,CL,-45.5752,-72.0662,39.15,60,100,8.05,overcast clouds
408,Tuatapere,NZ,-46.1333,167.6833,38.82,94,100,8.23,overcast clouds
409,Dinard,FR,48.6314,-2.0614,62.98,59,0,10.36,clear sky
410,Komsomolskiy,UZ,40.4272,71.7189,74.55,33,0,2.08,clear sky
411,Nishihara,JP,26.1842,127.7558,83.48,82,20,4.61,few clouds
412,Kauhajoki,FI,62.4333,22.1833,51.78,91,100,11.45,overcast clouds
413,Khasan,RU,42.4308,130.6434,73.83,91,20,0.92,few clouds
414,Muros,ES,42.7762,-9.0603,69.67,91,1,1.48,clear sky
415,Taylor,US,32.3001,-99.8337,99.86,25,20,16.11,few clouds
416,Roebourne,AU,-20.7833,117.1333,60.44,29,11,10.6,few clouds
417,Mahebourg,MU,-20.4081,57.7,70.09,83,40,8.05,scattered clouds
418,Ginir,ET,7.1333,40.7,62.4,59,92,15.88,overcast clouds
419,Abaza,RU,52.655,90.0928,46.87,81,0,2.13,clear sky
420,Xai-Xai,MZ,-25.0519,33.6442,67.8,76,14,10.4,few clouds
421,Bengkulu,ID,-3.8004,102.2655,73.8,85,9,4.59,clear sky
422,Williamsburg,US,37.2707,-76.7075,89.35,74,20,0.0,few clouds
423,Souillac,MU,-20.5167,57.5167,70.18,83,40,8.05,scattered clouds
424,Weligama,LK,5.9667,80.4167,76.78,90,100,10.87,overcast clouds
425,Genhe,CN,50.7833,121.5167,55.71,95,100,0.49,light rain
426,Andros Town,BS,24.7,-77.7667,85.96,69,9,17.87,clear sky
427,Los Llanos De Aridane,ES,28.6585,-17.9182,71.13,86,100,14.97,overcast clouds
428,Houma,US,29.5958,-90.7195,87.01,81,0,6.91,clear sky
429,Watsonville,US,36.9102,-121.7569,88.11,64,0,11.5,clear sky
430,Tukrah,LY,32.5341,20.5791,79.25,79,0,6.38,clear sky
431,Heihe,CN,50.2441,127.4902,64.98,87,100,2.86,overcast clouds
432,Chicama,PE,-7.8447,-79.1469,59.54,77,41,8.68,scattered clouds
433,Banjarmasin,ID,-3.3244,114.591,71.74,91,100,3.27,overcast clouds
434,Erenhot,CN,43.6475,111.9767,69.12,70,2,18.14,clear sky
435,Cocorit,MX,27.5833,-109.9667,95.68,47,17,10.98,few clouds
436,Tome,CL,-36.6167,-72.95,50.61,93,100,6.78,light rain
437,Naze,JP,28.3667,129.4833,79.72,78,5,3.33,clear sky
438,Suez,EG,29.9737,32.5263,77.54,68,0,8.57,clear sky
439,Mukhtolovo,RU,55.4644,43.1953,65.03,67,21,4.23,few clouds
440,Nizwa,OM,22.9333,57.5333,87.8,52,69,1.21,broken clouds
441,Kavaratti,IN,10.5669,72.642,80.65,83,100,23.33,overcast clouds
442,Araceli,PH,10.5529,119.9913,82.15,79,100,14.09,overcast clouds
443,Mogadishu,SO,2.0371,45.3438,75.56,79,71,19.69,broken clouds
444,Lukhovka,RU,54.1484,45.2573,64.72,62,3,3.31,clear sky
445,Payson,US,40.0444,-111.7321,76.48,68,75,26.46,broken clouds
446,Yenagoa,NG,4.9247,6.2642,73.13,90,53,4.18,broken clouds
447,Glenwood Springs,US,39.5505,-107.3248,93.07,25,0,11.5,clear sky
448,Siderno,IT,38.2779,16.302,80.33,81,4,11.68,clear sky
449,Ostersund,SE,63.1792,14.6357,48.65,87,40,20.71,scattered clouds
450,Teshie,GH,5.5836,-0.1072,75.76,83,0,10.36,clear sky
451,Burgeo,CA,47.6167,-57.6152,64.98,77,54,5.84,broken clouds
452,Henties Bay,NA,-22.116,14.2845,56.8,87,34,4.05,scattered clouds
453,Bukachacha,RU,52.9833,116.9167,52.77,64,5,4.5,clear sky
454,Sharjah,AE,25.3573,55.4033,98.58,43,0,9.22,clear sky
455,Quatre Cocos,MU,-20.2078,57.7625,69.91,79,40,8.34,light rain
456,Oistins,BB,13.0667,-59.5333,80.51,89,75,17.27,broken clouds
457,The Valley,AI,18.217,-63.0578,84.34,79,40,12.66,scattered clouds
458,Lebu,CL,-37.6167,-73.65,49.05,91,100,4.79,overcast clouds
459,Ghansor,IN,22.65,79.95,74.98,91,100,3.8,overcast clouds
460,Sakakah,SA,29.9697,40.2064,98.17,25,26,16.71,scattered clouds
461,Makat,KZ,47.6469,53.3463,78.31,24,50,10.31,scattered clouds
462,Zonguldak,TR,41.25,31.8333,65.57,89,100,1.21,overcast clouds
463,Dudinka,RU,69.4058,86.1778,51.62,87,93,5.39,overcast clouds
464,Talcahuano,CL,-36.7167,-73.1167,51.48,100,100,6.91,overcast clouds
465,Atbasar,KZ,51.8,68.3333,63.45,58,64,8.05,broken clouds
466,Kidero,RU,42.1932,45.9614,50.4,95,33,1.3,scattered clouds
467,Jalu,LY,29.0331,21.5482,79.83,53,0,13.18,clear sky
468,Mitsamiouli,KM,-11.3847,43.2844,74.98,67,2,4.74,clear sky
469,Calvinia,ZA,-31.4707,19.776,54.1,38,5,3.27,clear sky
470,Honiara,SB,-9.4333,159.95,85.73,62,28,2.89,scattered clouds
471,Constitucion,CL,-35.3333,-72.4167,51.13,95,100,9.44,moderate rain
472,Kibala,TD,9.1104,18.3463,73.35,100,20,4.61,light rain
473,Mokhsogollokh,RU,61.4681,128.9203,59.34,89,100,8.52,overcast clouds
474,Tura,IN,25.5198,90.2201,73.81,96,9,3.15,clear sky
475,Guaymas,MX,27.9333,-110.9,92.88,59,19,10.25,few clouds
476,Egvekinot,RU,66.3167,-179.1667,51.93,48,31,5.99,scattered clouds
477,Beringovskiy,RU,63.05,179.3167,50.99,92,100,5.17,light rain
478,Katobu,ID,-4.9408,122.5276,72.63,96,100,2.75,overcast clouds
479,Kinna,SE,57.5073,12.6946,58.44,85,14,8.52,few clouds
480,Ust-Tsilma,RU,65.441,52.1498,64.18,73,0,5.48,clear sky
481,Saint-Augustin,CA,51.226,-58.6502,68.0,51,95,19.62,overcast clouds
482,Parnu,EE,58.3859,24.4971,55.49,76,10,5.75,clear sky
483,Bambanglipuro,ID,-7.95,110.2833,75.63,86,97,8.93,overcast clouds
484,Lena,ES,43.1,-5.7333,62.13,94,37,1.14,scattered clouds
485,Srandakan,ID,-7.9386,110.2506,75.78,86,98,8.72,overcast clouds
486,Bairiki,KI,1.3292,172.9752,86.0,70,75,11.5,broken clouds
487,Trujillo,PE,-8.116,-79.03,60.76,82,20,12.66,smoke
488,Tezu,IN,27.9167,96.1667,77.49,84,32,3.53,scattered clouds
489,Narsaq,GL,60.9167,-46.05,46.62,95,99,4.29,overcast clouds
490,Estelle,US,29.8458,-90.1067,87.8,73,75,3.0,thunderstorm
491,Montmagny,FR,48.9734,2.3469,67.01,47,0,8.05,clear sky
492,Sarahan,IN,31.5167,77.8,63.41,98,95,1.52,overcast clouds
493,Kaoma,ZM,-14.7833,24.8,55.87,39,0,5.93,clear sky
494,Ambon,ID,-3.6954,128.1814,77.23,15,40,5.75,scattered clouds
495,Vardo,NO,70.3705,31.1107,49.98,93,75,14.97,drizzle
496,Klyuchevskiy,RU,53.5317,119.4519,54.5,88,85,2.82,overcast clouds
497,Coroata,BR,-4.13,-44.1242,77.61,61,13,3.44,few clouds
498,Port Shepstone,ZA,-30.7414,30.455,66.29,82,80,7.05,light rain
499,Ler,SS,8.3018,30.1418,71.01,96,100,3.47,overcast clouds
500,At-Bashi,KG,41.1702,75.8106,54.73,58,11,0.36,few clouds
501,Fergus Falls,US,46.283,-96.0776,75.18,62,40,11.5,scattered clouds
502,Anito,PH,12.4497,125.2886,75.11,93,100,3.71,moderate rain
503,Mwinilunga,ZM,-11.7358,24.4293,57.92,44,0,3.42,clear sky
504,Muchkapskiy,RU,51.8513,42.4717,66.85,49,7,5.06,clear sky
505,Kumluca,TR,36.3703,30.2869,79.3,78,0,3.96,clear sky
506,Maumere,ID,-8.6199,122.2111,75.61,79,16,6.08,few clouds
507,Mareeba,AU,-17.0,145.4333,71.44,87,65,3.56,broken clouds
508,Biloela,AU,-24.4167,150.5,60.24,47,25,12.48,scattered clouds
509,Ureki,GE,41.9956,41.7786,71.56,93,1,4.12,clear sky
510,Ohara,JP,35.25,140.3833,79.36,81,62,6.67,broken clouds
511,Nampula,MZ,-15.1165,39.2666,66.15,88,75,5.75,broken clouds
512,Alyangula,AU,-13.8483,136.4192,71.47,94,75,0.0,mist
513,Starogard Gdanski,PL,53.964,18.5264,56.1,100,0,7.25,clear sky
514,Yar-Sale,RU,66.8333,70.8333,55.35,83,98,6.49,overcast clouds
515,Inyonga,TZ,-6.7167,32.0667,62.94,44,0,5.59,clear sky
516,Chopinzinho,BR,-25.8558,-52.5233,56.39,97,100,1.54,heavy intensity rain
517,Kemijarvi,FI,66.7131,27.4306,51.66,96,90,8.68,overcast clouds
518,Tabuan,PH,9.5156,122.8506,75.56,91,100,2.66,overcast clouds
519,Polson,US,47.6936,-114.1632,79.48,28,8,2.59,clear sky
520,Surgut,RU,61.25,73.4167,60.98,93,0,4.47,clear sky
521,Xichang,CN,27.8964,102.2634,64.2,92,24,1.01,few clouds
522,Luau,AO,-10.7073,22.2247,63.09,35,0,4.92,clear sky
523,Sarkand,KZ,45.41,79.9186,66.88,44,12,5.73,few clouds
524,Soe,ID,-9.8607,124.284,65.59,88,95,2.77,overcast clouds
525,Olenino,RU,56.2092,33.4889,62.87,96,97,5.91,overcast clouds
526,Kandrian,PG,-6.2167,149.55,82.15,77,96,7.56,overcast clouds
527,Carlsbad,US,33.1581,-117.3506,98.83,71,0,13.8,clear sky
528,Tra Vinh,VN,9.9347,106.3453,75.45,92,92,8.63,overcast clouds
529,Bauchi,NG,10.5,10.0,72.32,90,88,4.88,overcast clouds
530,Ossora,RU,59.2353,163.0719,65.19,75,45,5.73,scattered clouds
531,Tranas,SE,58.0372,14.9782,51.39,85,4,9.1,clear sky
532,Meiktila,MM,20.8667,95.8667,75.11,89,69,8.46,broken clouds
533,Poum,NC,-20.2333,164.0167,75.81,79,38,4.05,scattered clouds
534,Mamallapuram,IN,12.6264,80.1722,82.45,66,100,13.94,light rain
535,Minot,US,48.2325,-101.2963,62.82,59,20,4.61,few clouds
536,Udachnyy,RU,66.4167,112.4,48.45,93,100,7.23,overcast clouds
537,Launceston,AU,-41.45,147.1667,43.16,85,76,10.36,broken clouds
538,Aswan,EG,24.0934,32.907,92.35,20,96,13.58,overcast clouds
539,Dawson Creek,CA,55.7666,-120.2362,73.04,43,0,24.16,clear sky
540,Madoc,CA,44.5084,-77.4745,89.78,50,23,9.86,few clouds
541,Pierre,US,44.3683,-100.351,81.52,37,0,16.11,clear sky
542,Lensk,RU,60.7253,114.9278,52.77,82,99,8.37,overcast clouds
543,Cristalina,BR,-16.7686,-47.6136,68.7,25,1,6.42,clear sky
544,Camabatela,AO,-8.1881,15.375,61.21,69,5,3.18,clear sky
545,Zhigansk,RU,66.7697,123.3711,51.42,98,100,3.87,light rain
546,Hailey,US,43.5196,-114.3153,85.87,44,0,15.99,clear sky
547,Huangnihe,CN,43.5583,128.0239,69.76,84,96,4.94,moderate rain
548,Senanga,ZM,-16.1167,23.2667,59.61,37,0,6.91,clear sky
549,Acapulco,MX,16.8634,-99.8901,84.58,71,92,7.29,overcast clouds
550,Palapye,BW,-22.546,27.1251,63.14,36,74,3.69,broken clouds
551,Villarrica,PY,-25.75,-56.4333,56.03,99,100,4.85,overcast clouds
552,Joao Pinheiro,BR,-17.7425,-46.1725,73.45,27,0,2.17,clear sky
553,Praia Da Vitoria,PT,38.7333,-27.0667,73.76,100,40,12.95,thunderstorm with heavy rain
554,Atar,MR,20.5169,-13.0499,93.78,31,99,2.3,overcast clouds
555,Freeport,US,40.6576,-73.5832,90.37,67,0,18.41,clear sky
556,Shellbrook,CA,53.2168,-106.4011,70.83,38,8,10.27,clear sky
557,Usman,RU,52.0466,39.7288,62.64,49,2,6.6,clear sky
558,Mirpur Sakro,PK,24.5474,67.6277,81.95,88,54,9.15,broken clouds
559,Ambunti,PG,-4.2365,142.8448,79.97,76,100,0.49,overcast clouds
560,Thinadhoo,MV,0.5333,72.9333,82.63,72,49,11.83,scattered clouds
561,Saint-Joseph,RE,-21.3667,55.6167,66.58,76,27,4.23,scattered clouds
562,Iturama,BR,-19.7281,-50.1956,78.96,27,70,6.22,broken clouds
563,Luderitz,NA,-26.6481,15.1594,56.57,84,96,9.44,overcast clouds
564,Grand Gaube,MU,-20.0064,57.6608,70.2,79,6,1.99,clear sky
565,Maralal,KE,1.0968,36.698,57.15,77,78,2.06,broken clouds
566,Ligayan,PH,4.6533,119.4706,78.69,85,100,17.76,overcast clouds
567,Linxia,CN,35.6003,103.2064,69.75,73,29,4.32,scattered clouds
568,Sakaiminato,JP,35.55,133.2333,82.38,83,20,5.75,few clouds
569,Ust-Ishim,RU,57.6935,71.1665,59.13,88,77,4.81,broken clouds
570,Itarema,BR,-2.9248,-39.9167,77.92,82,2,15.9,clear sky
571,Quelimane,MZ,-17.8786,36.8883,67.95,88,20,3.44,few clouds
572,Sestri Levante,IT,44.2732,9.3968,85.91,80,12,10.0,few clouds
573,Gambela,ET,8.25,34.5833,69.75,94,100,3.49,light rain
574,Amapa,BR,1.0,-52.0,72.73,74,98,4.92,overcast clouds
575,Mishan,CN,45.55,131.8833,71.4,85,99,3.83,light rain
576,Trinidad,BO,-14.8333,-64.9,73.38,88,75,0.0,broken clouds
577,Gazanjyk,TM,39.2446,55.5154,84.79,24,12,10.6,few clouds
578,Belyy Yar,RU,53.6039,91.3903,42.69,93,0,2.24,clear sky
579,Palmer,US,42.1584,-72.3287,90.01,58,20,12.66,few clouds
580,San Andres,CO,12.5847,-81.7006,84.22,74,75,11.5,broken clouds
581,Carutapera,BR,-1.195,-46.02,78.1,83,39,9.75,scattered clouds
582,Saint-Ambroise,CA,48.5501,-71.3324,82.22,60,77,8.99,broken clouds
583,Ilebo,CD,-4.3167,20.5833,77.41,46,79,0.67,broken clouds
584,Urengoy,RU,65.9667,78.3667,56.91,71,95,7.0,overcast clouds
585,Grand Island,US,40.925,-98.342,100.69,56,0,8.05,clear sky
586,Vigo,ES,42.2328,-8.7226,68.13,91,100,2.3,fog
587,Kortkeros,RU,61.8106,51.5806,66.2,81,2,4.09,clear sky
588,Bunia,CD,1.5667,30.25,65.48,87,89,2.17,overcast clouds
589,Atasu,KZ,48.6814,71.6433,65.62,37,86,11.72,overcast clouds
590,Traverse City,US,44.7631,-85.6206,89.67,55,75,12.66,broken clouds
591,Ilulissat,GL,69.2167,-51.1,46.42,87,75,3.44,broken clouds
592,Necochea,AR,-38.5473,-58.7368,44.04,79,100,8.46,overcast clouds
593,Newport,GB,51.5877,-2.9984,64.45,68,54,7.16,broken clouds
594,Touros,BR,-5.1989,-35.4608,76.1,84,25,12.8,scattered clouds
595,Coos Bay,US,43.3665,-124.2179,82.31,84,0,9.22,clear sky
596,Bako,ET,5.7833,36.5667,67.28,61,73,2.17,broken clouds
597,Waingapu,ID,-9.6567,120.2641,72.79,76,60,4.43,broken clouds
598,Plettenberg Bay,ZA,-34.0527,23.3716,57.56,88,100,16.96,overcast clouds
599,Neyshabur,IR,36.2133,58.7958,76.23,24,0,1.88,clear sky
600,Oranjemund,NA,-28.55,16.4333,55.08,79,62,12.19,broken clouds
601,Arman,RU,59.7,150.1667,57.02,78,27,5.46,scattered clouds
602,Solikamsk,RU,59.6196,56.7729,63.59,78,41,2.35,scattered clouds
603,Bismarck,US,46.8083,-100.7837,69.64,58,100,10.36,overcast clouds
604,Honningsvag,NO,70.9821,25.9704,53.35,71,100,6.91,overcast clouds
605,Hofn,IS,64.2539,-15.2082,52.84,94,98,3.58,overcast clouds
606,Taubate,BR,-23.0264,-45.5553,65.7,91,100,1.23,overcast clouds
607,Guiratinga,BR,-16.3494,-53.7583,79.03,25,31,3.87,scattered clouds
608,Sharon,US,41.2331,-80.4934,82.85,80,70,7.14,broken clouds
609,Charters Towers,AU,-20.1,146.2667,68.11,54,98,13.42,overcast clouds
610,Amravati,IN,20.9333,77.75,76.1,93,100,6.51,overcast clouds
611,Jalingo,NG,8.8833,11.3667,73.9,91,97,3.22,light rain
612,Oussouye,SN,12.485,-16.5469,80.69,89,100,5.95,moderate rain
613,Foki,RU,56.693,54.3499,66.96,70,87,2.89,overcast clouds
614,San Luis,AR,-33.295,-66.3356,53.17,46,92,10.0,overcast clouds
615,Itaituba,BR,-4.2761,-55.9836,77.18,79,82,3.29,broken clouds
616,Salinopolis,BR,-0.6136,-47.3561,78.71,84,71,12.53,broken clouds
617,Poso,ID,-1.3959,120.7524,77.41,79,91,2.62,overcast clouds
618,Murmashi,RU,68.8154,32.8115,54.01,100,75,0.0,broken clouds
619,Marovoay,MG,-16.1,46.6333,66.11,68,0,2.3,clear sky
620,Aginskoye,RU,51.1,114.53,52.07,69,0,17.0,clear sky
621,Broken Hill,AU,-31.95,141.4333,46.35,76,0,11.59,clear sky
622,Sao Felix Do Xingu,BR,-6.6447,-51.995,75.11,83,69,2.42,broken clouds
623,Lysyye Gory,RU,51.5506,44.8414,71.82,55,0,7.36,clear sky
624,Rocha,UY,-34.4833,-54.3333,44.35,81,100,4.61,overcast clouds
625,Kashi,CN,39.4547,75.9797,69.01,73,40,4.47,scattered clouds
626,Praxedis Guerrero,MX,31.3667,-106.0167,97.36,15,2,14.34,clear sky
627,Shibetsu,JP,43.659,145.132,65.08,89,94,10.02,overcast clouds
628,Elizabeth City,US,36.2946,-76.2511,87.82,64,0,10.36,clear sky
629,Matara,LK,5.9485,80.5353,76.5,91,100,10.45,overcast clouds
630,Valle De Allende,MX,26.9333,-105.4,87.58,22,42,16.53,scattered clouds
631,Camargo,MX,27.6667,-105.1667,92.25,20,29,14.58,scattered clouds
632,Limoux,FR,42.9167,2.1667,75.54,58,52,5.93,broken clouds
633,Waterloo,CA,43.4668,-80.5164,85.59,69,20,12.66,few clouds
634,Victoria,HK,22.2855,114.1577,83.32,89,72,3.0,broken clouds
635,Pemba,MZ,-12.974,40.5178,73.94,73,0,10.89,clear sky
636,Yanam,IN,16.7333,82.2167,77.07,90,100,10.42,light rain
637,Chiang Khong,TH,20.2613,100.4046,72.99,99,100,0.54,overcast clouds
638,Abu Dhabi,AE,24.4667,54.3667,95.11,43,0,1.14,clear sky
639,Chilca,PE,-12.5211,-76.7372,60.76,87,91,7.36,overcast clouds
640,Hurghada,EG,27.2574,33.8129,83.57,65,36,1.28,scattered clouds
641,Yaan,NG,7.3833,8.5667,72.14,95,71,4.81,light rain
642,Maniitsoq,GL,65.4167,-52.9,39.42,93,96,22.17,overcast clouds
643,Boyolangu,ID,-8.1181,111.8935,73.24,93,100,5.84,overcast clouds
644,Dinar,TR,38.065,30.1656,75.16,60,1,5.55,clear sky
645,Candolim,IN,15.5181,73.7626,79.5,86,100,20.76,overcast clouds
646,George Town,MY,5.4112,100.3354,81.9,90,20,3.44,few clouds
647,Key Largo,US,25.0865,-80.4473,87.8,71,5,19.15,clear sky
648,Amazar,RU,53.858,120.875,56.7,93,100,1.83,light rain
649,Sadovoye,RU,47.7764,44.5089,77.02,42,77,4.99,broken clouds
650,Tallahassee,US,30.4383,-84.2807,87.01,79,40,4.0,scattered clouds
651,Manicore,BR,-5.8092,-61.3003,87.75,66,0,1.14,clear sky
652,Ixtapa,MX,20.7,-105.2,80.22,85,86,1.01,overcast clouds
653,Kingman,US,35.1894,-114.053,100.13,17,49,4.0,scattered clouds
654,Morant Bay,JM,17.8815,-76.4093,87.42,76,95,11.56,overcast clouds
655,Tecoanapa,MX,16.5167,-98.75,84.15,70,99,8.37,overcast clouds
656,Palauig,PH,15.435,119.9045,78.66,88,100,16.62,moderate rain
657,Bowen,AU,-20.0167,148.2333,70.18,85,62,3.15,broken clouds
658,Karia,NG,11.7306,11.1629,80.08,64,44,7.4,scattered clouds
659,Emerald,AU,-23.5333,148.1667,58.33,65,23,12.62,few clouds
660,Shahdadpur,PK,25.9241,68.62,80.6,64,32,3.24,scattered clouds
661,Northam,GB,51.0333,-4.2167,57.38,86,74,5.91,broken clouds
662,Havelock,US,34.8791,-76.9013,89.06,73,0,11.5,clear sky
663,Iki-Burul,RU,45.8208,44.6472,69.73,69,22,5.26,few clouds
664,Mocajuba,BR,-2.5842,-49.5072,80.92,63,71,4.88,broken clouds
665,Caborca,MX,30.5838,-111.101,96.31,35,4,12.08,clear sky
666,Ketchikan,US,55.3422,-131.6461,63.07,82,100,16.11,overcast clouds
667,Ozu,JP,33.5,132.55,88.18,80,75,1.79,broken clouds
668,Adrar,MR,20.5022,-10.0711,99.19,17,37,9.22,scattered clouds
669,Rafraf,TN,37.1904,10.1837,80.91,76,0,12.26,clear sky
670,Johnson City,US,36.3134,-82.3535,82.56,76,0,5.75,clear sky
671,Dubovka,RU,49.0583,44.829,74.35,44,42,10.45,scattered clouds
672,Wadi Maliz,TN,36.4681,8.5495,80.26,61,0,3.33,clear sky
673,Ishigaki,JP,24.3448,124.1572,86.13,79,40,9.22,scattered clouds
674,Fortuna,US,40.5982,-124.1573,72.93,74,40,14.97,scattered clouds
675,Sibolga,ID,1.7427,98.7792,75.13,77,92,2.37,overcast clouds
676,Te Anau,NZ,-45.4167,167.7167,36.86,97,100,3.65,overcast clouds
677,Severnyy,RU,50.677,36.5532,68.04,64,0,6.71,clear sky
678,Talnakh,RU,69.4865,88.3972,51.21,88,62,5.53,broken clouds
679,Puerto Baquerizo Moreno,EC,-0.9,-89.6,72.59,78,75,11.5,broken clouds
680,Phan Thiet,VN,10.9333,108.1,77.65,85,100,8.79,overcast clouds
681,Wallacetown,NZ,-46.3333,168.2667,42.03,95,100,5.61,overcast clouds
682,Izhma,RU,65.0083,53.9113,65.16,71,0,5.28,clear sky
683,Cap Malheureux,MU,-19.9842,57.6142,68.47,79,4,1.99,clear sky
684,Ponta Delgada,PT,37.7333,-25.6667,72.32,88,20,5.75,few clouds
685,Danane,CI,7.2596,-8.155,68.9,96,46,1.79,scattered clouds
686,Voh,NC,-20.9667,164.7,81.05,66,29,0.74,scattered clouds
687,Sukhumi,GE,43.0033,41.0153,69.1,85,0,4.83,clear sky
688,Mangaratiba,BR,-22.9597,-44.0406,68.86,83,98,6.33,overcast clouds
689,Schaffhausen,CH,47.6973,8.6349,63.19,86,13,5.19,few clouds
